profiling/Time taken: GRPOTrainer.transformers.generate,_step,_runtime,_timestamp,train/global_step,profiling/Time taken: GRPOTrainer._get_per_token_logps_and_entropies,reward/synthesizability,reward/boltz2_pose_conf,reward/non_finite_zeroed,reward/crashes_total,reward/structural_alerts,reward/spectrum_breadth,reward/predicted_mic,profiling/Time taken: GRPOTrainer.reward_callable,reward/embedding_novelty,reward/resistance_robustness,reward/hemolysis_safety,reward/validity,reward/pareto_entry,reward/drug_likeness_qed,reward/novelty,profiling/Time taken: GRPOTrainer._calculate_rewards,profiling/Time taken: GRPOTrainer._prepare_inputs,profiling/Time taken: GRPOTrainer.compute_loss,train/entropy,train/clip_ratio/region_mean,train/completions/mean_terminated_length,train/rewards/reward_callable/std,train/clip_ratio/high_max,train/step_time,train/reward,train/num_tokens,train/kl,train/completions/min_terminated_length,train/loss,train/grad_norm,train/completions/min_length,train/clip_ratio/low_min,train/learning_rate,train/clip_ratio/low_mean,train/completions/mean_length,train/epoch,train/rewards/reward_callable/mean,train/frac_reward_zero_std,train/completions/max_terminated_length,train/completions/clipped_ratio,train/clip_ratio/high_mean,train/reward_std,train/completions/max_length
,151,531.779428133,1778110962.8704042,0,0.36200608499348164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,152,531.94938176,1778110963.0404751,0,,,,,,,,,,,,,,,,,,,0.532250367992674,,,,,,,,,,,,,,,,,,,,,,,,,
,153,533.062510583,1778110964.1535347,0,,,,,,,,,,,,,,,,,,4.365007043816149e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,154,533.415381274,1778110964.5063272,0,0.352167739009019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,155,533.5524697,1778110964.643333,0,,,,,,,,,,,,,,,,,,,0.48958185999072157,,,,,,,,,,,,,,,,,,,,,,,,,
140.9263961359975,156,675.577518328,1778111106.6685154,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,157,683.681327854,1778111114.762239,0,8.044852289996925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,158,683.814166524,1778111114.9053192,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001637522000237368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,159,683.814439895,1778111114.9057605,0,,,,,,,,,,,,,,,,,0.0021793560008518398,,,,,,,,,,,,,,,,,,,,,,,,,,,
,160,683.816152237,1778111114.9073513,0,,,,,,,,,,,,,,,,,,149.16798485598702,,,,,,,,,,,,,,,,,,,,,,,,,,
,161,684.153448881,1778111115.2445207,0,0.33685855800285935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,162,684.309336323,1778111115.4002564,0,,,,,,,,,,,,,,,,,,,0.4927219709934434,,,,,,,,,,,,,,,,,,,,,,,,,
,163,685.37348892,1778111116.4646323,0,,,,,,,,,,,,,,,,,,4.727000487037003e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,164,685.793046018,1778111116.8839931,0,0.4188574500003597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,165,685.967011274,1778111117.058146,0,,,,,,,,,,,,,,,,,,,0.5933343159995275,,,,,,,,,,,,,,,,,,,,,,,,,
,166,687.09354177,1778111118.184546,0,,,,,,,,,,,,,,,,,,9.077004506252706e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,167,687.469348312,1778111118.5602396,0,0.3754805700009456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,168,687.629854961,1778111118.7210577,0,,,,,,,,,,,,,,,,,,,0.5363660899893148,,,,,,,,,,,,,,,,,,,,,,,,,
,169,688.752293899,1778111119.8432477,0,,,,,,,,,,,,,,,,,,4.084999090991914e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,170,689.137723856,1778111120.2286966,0,0.3849690109927906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,171,689.292201553,1778111120.383224,0,,,,,,,,,,,,,,,,,,,0.5397617630078457,,,,,,,,,,,,,,,,,,,,,,,,,
,172,690.419791001,1778111121.5107245,0,,,,,,,,,,,,,,,,,,3.937006113119423e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,173,690.754149341,1778111121.845254,0,0.3340905010118149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,174,690.912251993,1778111122.0033767,0,,,,,,,,,,,,,,,,,,,0.4924737270048354,,,,,,,,,,,,,,,,,,,,,,,,,
,175,691.976605697,1778111123.067708,0,,,,,,,,,,,,,,,,,,4.435991286300123e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,176,692.359818558,1778111123.4508882,0,0.38273725600447506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,177,692.516044749,1778111123.6071699,0,,,,,,,,,,,,,,,,,,,0.5392913769901497,,,,,,,,,,,,,,,,,,,,,,,,,
,178,693.643495867,1778111124.7344148,0,,,,,,,,,,,,,,,,,,5.1539973355829716e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,179,693.97798367,1778111125.0691774,0,0.334024096999201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,180,694.13569888,1778111125.2266686,0,,,,,,,,,,,,,,,,,,,0.49205664299370255,,,,,,,,,,,,,,,,,,,,,,,,,
,181,695.199381049,1778111126.290468,0,,,,,,,,,,,,,,,,,,3.66500171367079e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,182,695.580940074,1778111126.6718993,0,0.38090068100427743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,183,695.736568862,1778111126.8276663,0,,,,,,,,,,,,,,,,,,,0.5369804039946757,,,,,,,,,,,,,,,,,,,,,,,,,
,184,696.861367014,1778111127.952354,0,,,,,,,,,,,,,,,,,,4.339992301538587e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,185,697.19188352,1778111128.2828755,0,0.3300287119927816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,186,697.350166752,1778111128.4412043,0,,,,,,,,,,,,,,,,,,,0.4886776689963881,,,,,,,,,,,,,,,,,,,,,,,,,
,187,698.407597755,1778111129.4985647,0,,,,,,,,,,,,,,,,,,3.8299913285300136e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,188,698.785792554,1778111129.8768728,0,0.378033161003259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,189,698.942334723,1778111130.0334265,0,,,,,,,,,,,,,,,,,,,0.5346963799966034,,,,,,,,,,,,,,,,,,,,,,,,,
,190,700.060526006,1778111131.1514997,0,,,,,,,,,,,,,,,,,,4.320012521930039e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,191,700.468380527,1778111131.5592902,0,0.40728767700784374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,192,700.587964196,1778111131.6790698,0,,,,,,,,,,,,,,,,,,,0.5273625330009963,,,,,,,,,,,,,,,,,,,,,,,,,
,193,701.649970343,1778111132.7410333,0,,,,,,,,,,,,,,,,,,3.8439902709797025e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,194,702.024468067,1778111133.1156282,0,0.3740192340046633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,195,702.185093796,1778111133.2761543,0,,,,,,,,,,,,,,,,,,,0.5349775679933373,,,,,,,,,,,,,,,,,,,,,,,,,
,196,703.310770752,1778111134.4018245,0,,,,,,,,,,,,,,,,,,5.032008630223572e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,197,703.66586722,1778111134.7569184,0,0.3544835850043455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,198,703.805354783,1778111134.8964577,0,,,,,,,,,,,,,,,,,,,0.49440381600288674,,,,,,,,,,,,,,,,,,,,,,,,,
,199,704.870506222,1778111135.9615474,0,,,,,,,,,,,,,,,,,,8.426999556832016e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,200,705.245548953,1778111136.336725,0,0.37463410101190675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,201,705.405451588,1778111136.4966226,0,,,,,,,,,,,,,,,,,,,0.534892857001978,,,,,,,,,,,,,,,,,,,,,,,,,
,202,706.474983808,1778111137.566067,0,,,,,,,,,,,,,,,,,,4.144007107242942e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,203,706.828974159,1778111137.920177,0,0.3536159209907055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,204,706.966099445,1778111138.0570824,0,,,,,,,,,,,,,,,,,,,0.49078481800097506,,,,,,,,,,,,,,,,,,,,,,,,,
,205,708.029193482,1778111139.1202936,0,,,,,,,,,,,,,,,,,,3.506007487885654e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,206,708.404021163,1778111139.495052,0,0.3742814159923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,207,708.565098729,1778111139.6561887,0,,,,,,,,,,,,,,,,,,,0.5356781620066613,,,,,,,,,,,,,,,,,,,,,,,,,
126.31729587100563,208,836.04148783,1778111267.1324663,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,209,843.661789007,1778111274.7427285,0,7.565619047003565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,210,844.314629571,1778111275.4053314,0,,0.010517312440919246,0.0,0.0,0.0,0.0625,0.0,0.01836332007749191,0.4995989369926974,0.0017794182183586953,0.0,0.05,0.0625,0.0,0.02121397436534432,0.05952380952380952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,211,844.314727641,1778111275.4057288,0,,,,,,,,,,,,,,,,,0.5001246130123036,,,,,,,,,,,,,,,,,,,,,,,,,,,
,212,844.317345971,1778111275.40859,0,,,,,,,,,,,,,,,,,,134.59576560799906,,,,,,,,,,,,,,,,,,,,,,,,,,
,213,844.660369849,1778111275.7514517,0,0.34070888299902435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,214,844.810946198,1778111275.902175,0,,,,,,,,,,,,,,,,,,,0.4933930080005666,,,,,,,,,,,,,,,,,,,,,,,,,
,215,845.863958795,1778111276.9549356,0,,,,,,,,,,,,,,,,,,5.609996151179075e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,216,846.204418977,1778111277.2955556,0,0.34017821300949436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,217,846.35342851,1778111277.4445288,0,,,,,,,,,,,,,,,,,,,0.48938482099038083,,,,,,,,,,,,,,,,,,,,,,,,,
,218,847.408821872,1778111278.4999027,0,,,,,,,,,,,,,,,,,,4.626999725587666e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,219,847.745436087,1778111278.836669,0,0.33617943699937314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220,847.897847389,1778111278.9889176,0,,,,,,,,,,,,,,,,,,,0.48884498899860773,,,,,,,,,,,,,,,,,,,,,,,,,
,221,848.950629811,1778111280.0416098,0,,,,,,,,,,,,,,,,,,4.2000028770416975e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,222,849.364638475,1778111280.4556909,0,0.41355054899759125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,223,849.497790074,1778111280.5887458,0,,,,,,,,,,,,,,,,,,,0.546964086999651,,,,,,,,,,,,,,,,,,,,,,,,,
,224,850.550829415,1778111281.6417973,0,,,,,,,,,,,,,,,,,,4.362998879514635e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,225,850.878222872,1778111281.969183,0,0.32683878899842966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,226,851.041311552,1778111282.132211,0,,,,,,,,,,,,,,,,,,,0.4902059590094723,,,,,,,,,,,,,,,,,,,,,,,,,
,227,852.094091456,1778111283.1850178,0,,,,,,,,,,,,,,,,,,4.051995347253978e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,228,852.446139495,1778111283.537198,0,0.3517525900097098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,229,852.583176691,1778111283.6741803,0,,,,,,,,,,,,,,,,,,,0.48897151500568725,,,,,,,,,,,,,,,,,,,,,,,,,
,230,853.639330204,1778111284.730168,0,,,,,,,,,,,,,,,,,,4.179993993602693e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,231,853.985973589,1778111285.077084,0,0.3466637120000087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,232,854.129386406,1778111285.220618,0,,,,,,,,,,,,,,,,,,,0.4902845799952047,,,,,,,,,,,,,,,,,,,,,,,,,
,233,855.181453754,1778111286.2724519,0,,,,,,,,,,,,,,,,,,3.692999598570168e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,234,855.52601264,1778111286.6171484,0,0.34428920099162497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,235,855.67020935,1778111286.7613766,0,,,,,,,,,,,,,,,,,,,0.48875424498692155,,,,,,,,,,,,,,,,,,,,,,,,,
,236,856.719679514,1778111287.810798,0,,,,,,,,,,,,,,,,,,3.7949939724057913e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,237,857.056454391,1778111288.1475801,0,0.3364050859963754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,238,857.208843248,1778111288.2998195,0,,,,,,,,,,,,,,,,,,,0.48883100699458737,,,,,,,,,,,,,,,,,,,,,,,,,
,239,858.258305158,1778111289.3492718,0,,,,,,,,,,,,,,,,,,3.7720019463449717e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,240,858.588610232,1778111289.6797335,0,0.3299998570000753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,241,858.748603337,1778111289.8398356,0,,,,,,,,,,,,,,,,,,,0.4903229769988684,,,,,,,,,,,,,,,,,,,,,,,,,
,242,859.801643524,1778111290.8925674,0,,,,,,,,,,,,,,,,,,4.082001396454871e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,243,860.153058259,1778111291.244291,0,0.35121057399373967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,244,860.290535289,1778111291.38174,0,,,,,,,,,,,,,,,,,,,0.48889249900821596,,,,,,,,,,,,,,,,,,,,,,,,,
,245,861.342699739,1778111292.4336994,0,,,,,,,,,,,,,,,,,,6.183006917126477e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,246,861.68942565,1778111292.780665,0,0.3465217820048565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,247,861.83228672,1778111292.9232972,0,,,,,,,,,,,,,,,,,,,0.48936884400609415,,,,,,,,,,,,,,,,,,,,,,,,,
,248,862.888383206,1778111293.9794376,0,,,,,,,,,,,,,,,,,,4.989997250959277e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,249,863.316119148,1778111294.406952,0,0.4269443630037131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,250,863.461792086,1778111294.5529218,0,,,,,,,,,,,,,,,,,,,0.5732328400044935,,,,,,,,,,,,,,,,,,,,,,,,,
,251,864.513704606,1778111295.6047347,0,,,,,,,,,,,,,,,,,,4.147994332015514e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,252,864.848592863,1778111295.9396486,0,0.33441736600070726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,253,864.999456118,1778111296.0905032,0,,,,,,,,,,,,,,,,,,,0.48549205300514586,,,,,,,,,,,,,,,,,,,,,,,,,
,254,866.043853954,1778111297.1349483,0,,,,,,,,,,,,,,,,,,4.254005034454167e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,255,866.375709327,1778111297.466687,0,0.33125944300263654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,256,866.533447627,1778111297.6243913,0,,,,,,,,,,,,,,,,,,,0.48923207000188995,,,,,,,,,,,,,,,,,,,,,,,,,
,257,867.585611808,1778111298.6767292,0,,,,,,,,,,,,,,,,,,3.6330020520836115e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,258,867.937529526,1778111299.0284855,0,0.35122442699503154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,259,868.075415204,1778111299.1664784,0,,,,,,,,,,,,,,,,,,,0.48955865899915807,,,,,,,,,,,,,,,,,,,,,,,,,
,260,869.141975555,1778111300.2330458,5,,,,,,,,,,,,,,,,,,,,0.04448894025990739,0.0,0.4,0.036621561646461485,0.0,171.48592912120802,0.009174733981490135,111770.0,343.6185115612796,0.4,13.745050048828125,8.03255844116211,819.6,0.0,4.99986292341378e-07,0.0,1011.225,0.0008674531575294934,0.009174733981490135,0.8,0.4,0.9875,0.0,0.036621560156345365,1024.0
140.94972659699852,261,1010.115967666,1778111441.2070093,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,262,1018.128530165,1778111449.2094288,5,7.9572832269914215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,263,1018.617402085,1778111449.7084045,5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33750423400488216,0.0029221476645953986,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,264,1018.617527518,1778111449.7088244,5,,,,,,,,,,,,,,,,,0.33802921599999536,,,,,,,,,,,,,,,,,,,,,,,,,,,
,265,1018.619900134,1778111449.7111044,5,,,,,,,,,,,,,,,,,,149.45620930600853,,,,,,,,,,,,,,,,,,,,,,,,,,
,266,1018.983045061,1778111450.0740833,5,0.36268615699373186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,267,1019.15444677,1778111450.2455263,5,,,,,,,,,,,,,,,,,,,0.5342011589964386,,,,,,,,,,,,,,,,,,,,,,,,,
,268,1020.274987861,1778111451.3659363,5,,,,,,,,,,,,,,,,,,4.6770001063123345e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,269,1020.640355329,1778111451.7313426,5,0.36499184000422247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,270,1020.814838094,1778111451.9057102,5,,,,,,,,,,,,,,,,,,,0.5395763489941601,,,,,,,,,,,,,,,,,,,,,,,,,
,271,1021.940693172,1778111453.031595,5,,,,,,,,,,,,,,,,,,4.291010554879904e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,272,1022.293734372,1778111453.3848815,5,0.3528295819996856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,273,1022.434117543,1778111453.5250506,5,,,,,,,,,,,,,,,,,,,0.49327085200638976,,,,,,,,,,,,,,,,,,,,,,,,,
,274,1023.499086229,1778111454.5899723,5,,,,,,,,,,,,,,,,,,6.230999133549631e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,275,1023.844378527,1778111454.935348,5,0.3446273270092206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,276,1023.987656104,1778111455.0786495,5,,,,,,,,,,,,,,,,,,,0.4884638989897212,,,,,,,,,,,,,,,,,,,,,,,,,
,277,1025.048952985,1778111456.1398604,5,,,,,,,,,,,,,,,,,,3.687004209496081e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,278,1025.389231883,1778111456.480143,5,0.3396393830043962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,279,1025.537791869,1778111456.6286752,5,,,,,,,,,,,,,,,,,,,0.48865801699867006,,,,,,,,,,,,,,,,,,,,,,,,,
,280,1026.596376206,1778111457.6872628,5,,,,,,,,,,,,,,,,,,3.5949924495071173e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,281,1027.130312137,1778111458.2212195,5,0.533213053990039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,282,1027.303833303,1778111458.3948495,5,,,,,,,,,,,,,,,,,,,0.7073695700091776,,,,,,,,,,,,,,,,,,,,,,,,,
,283,1028.430455847,1778111459.521407,5,,,,,,,,,,,,,,,,,,3.6849960451945662e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,284,1028.78066792,1778111459.8717902,5,0.3499818279960891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,285,1028.920498802,1778111460.0116053,5,,,,,,,,,,,,,,,,,,,0.49001707100251224,,,,,,,,,,,,,,,,,,,,,,,,,
,286,1029.981574257,1778111461.0725477,5,,,,,,,,,,,,,,,,,,8.460003300569952e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,287,1030.330171429,1778111461.4211802,5,0.34811830600665417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,288,1030.473409686,1778111461.564384,5,,,,,,,,,,,,,,,,,,,0.4916297760064481,,,,,,,,,,,,,,,,,,,,,,,,,
,289,1031.53726434,1778111462.6283312,5,,,,,,,,,,,,,,,,,,3.60699777957052e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,290,1031.908951797,1778111463.0000534,5,0.3711358949949499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,291,1032.072408049,1778111463.163478,5,,,,,,,,,,,,,,,,,,,0.5349277640052605,,,,,,,,,,,,,,,,,,,,,,,,,
,292,1033.192358539,1778111464.2833962,5,,,,,,,,,,,,,,,,,,4.397006705403328e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,293,1033.582691323,1778111464.673771,5,0.38969711400568485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,294,1033.73204702,1778111464.8231058,5,,,,,,,,,,,,,,,,,,,0.5394688870001119,,,,,,,,,,,,,,,,,,,,,,,,,
,295,1034.857351472,1778111465.9483354,5,,,,,,,,,,,,,,,,,,3.540990292094648e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,296,1035.198067954,1778111466.28912,5,0.34023420000448823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,297,1035.34587319,1778111466.4369786,5,,,,,,,,,,,,,,,,,,,0.48841822700342163,,,,,,,,,,,,,,,,,,,,,,,,,
,298,1036.404780558,1778111467.495826,5,,,,,,,,,,,,,,,,,,4.175002686679363e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,299,1036.740348211,1778111467.831535,5,0.33519677999720443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,300,1036.892876994,1778111467.9838965,5,,,,,,,,,,,,,,,,,,,0.4878952169965487,,,,,,,,,,,,,,,,,,,,,,,,,
,301,1037.951398237,1778111469.0423431,5,,,,,,,,,,,,,,,,,,3.957989974878728e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,302,1038.316290797,1778111469.4073098,5,0.3646604459936498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,303,1038.48950998,1778111469.580468,5,,,,,,,,,,,,,,,,,,,0.5379326330003096,,,,,,,,,,,,,,,,,,,,,,,,,
,304,1039.613862718,1778111470.70477,5,,,,,,,,,,,,,,,,,,4.016008460894227e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,305,1040.018752394,1778111471.1096835,5,0.4045582410035422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,306,1040.170948848,1778111471.2621176,5,,,,,,,,,,,,,,,,,,,0.5571796300064307,,,,,,,,,,,,,,,,,,,,,,,,,
,307,1041.293424177,1778111472.3843858,5,,,,,,,,,,,,,,,,,,3.806999302469194e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,308,1041.630431212,1778111472.7214768,5,0.3364075099962065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,309,1041.781999711,1778111472.873096,5,,,,,,,,,,,,,,,,,,,0.48853054200299084,,,,,,,,,,,,,,,,,,,,,,,,,
,310,1042.843147047,1778111473.9342217,5,,,,,,,,,,,,,,,,,,4.683999577537179e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,311,1043.203567942,1778111474.294659,5,0.3598391220002668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,312,1043.379593767,1778111474.4706297,5,,,,,,,,,,,,,,,,,,,0.5361881790013285,,,,,,,,,,,,,,,,,,,,,,,,,
140.39620357498643,313,1184.933462893,1778111616.0244684,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,314,1192.901094853,1778111623.982123,5,7.911699535994558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,315,1193.694694212,1778111624.7859826,5,,0.010517312440919246,0.0,0.0,0.0,0.1,0.0,0.02758651458664446,0.6170414240041282,0.002425102780092193,0.0,0.075,0.125,0.0,0.024772498791026512,0.10279304029304029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,316,1193.695200087,1778111624.786494,5,,,,,,,,,,,,,,,,,0.6176559759915108,,,,,,,,,,,,,,,,,,,,,,,,,,,
,317,1193.697388207,1778111624.7886012,5,,,,,,,,,,,,,,,,,,149.16308278299402,,,,,,,,,,,,,,,,,,,,,,,,,,
,318,1194.033516455,1778111625.1247225,5,0.3358238319924567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,319,1194.187222439,1778111625.2783942,5,,,,,,,,,,,,,,,,,,,0.4896011759992689,,,,,,,,,,,,,,,,,,,,,,,,,
,320,1195.247701623,1778111626.338823,5,,,,,,,,,,,,,,,,,,4.3570034904405475e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,321,1195.605467915,1778111626.6966922,5,0.35736831500253174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,322,1195.780877342,1778111626.8719475,5,,,,,,,,,,,,,,,,,,,0.5329030479915673,,,,,,,,,,,,,,,,,,,,,,,,,
,323,1196.899935113,1778111627.9910414,5,,,,,,,,,,,,,,,,,,4.2800093069672585e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,324,1197.2393869,1778111628.3304493,5,0.33891802000289317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,325,1197.385529155,1778111628.476632,5,,,,,,,,,,,,,,,,,,,0.48537601600401103,,,,,,,,,,,,,,,,,,,,,,,,,
,326,1198.44356928,1778111629.5343623,5,,,,,,,,,,,,,,,,,,4.497007466852665e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
,327,1198.806253913,1778111629.8974323,5,0.3626067840086762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,328,1198.981234501,1778111630.0722191,5,,,,,,,,,,,,,,,,,,,0.537639593007043,,,,,,,,,,,,,,,,,,,,,,,,,
,329,1200.10471451,1778111631.1958725,5,,,,,,,,,,,,,,,,,,3.7410063669085503e-06,,,,,,,,,,,,,,,,,,,,,,,,,,
